piece	acte	scene	replique	id	nom	texte	didascalie
L'EUNUQUE, COMÉDIE.	III 	III	224	THRASON	THRASON A Thaïs :	<l id='813'>Plus rare et d'autre prix je vous l'aurais donnée. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	225	GNATON	GNATON	<l id='814'>Toujours en compliments il se passe une année ; </l><l id='815'>Le dîner nous attend, hâtons-nous, c'est assez. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	226	THAIS	THAÏS	<l id='816'>Nous ne sommes, Gnaton, pas encor si pressés. </l><l id='817'>Il me faut du logis donner charge à Pythie. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	227	GNATON	GNATON	<l id='818'>Tout ira comme il faut, j'en réponds sur ma vie. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	228	THAIS	THAÏS	<l id='819'>Sans avoir pris ce soin, je n'ose m'engager. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	229	GNATON	GNATON	<l id='820'>Puissent mes ennemis de femmes se charger ! </l><l id='821'>Elles n'ont jamais fait ; toujours nouvelle excuse. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	230	THAIS	THAÏS	<l id='822'>De vains retardements à tort on nous accuse ; </l><l id='823'>Votre sexe se laisse encor moins gouverner. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	231	GNATON	GNATON	<l id='824'>Ne tient-il point à moi que nous n'allions dîner ? </l>	
L'EUNUQUE, COMÉDIE.	III 	III	232	THAIS	THAÏS	<l id='825'>Ne plaise aux dieux, Gnaton, qu'on ait telle pensée. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	233	GNATON	GNATON	<l id='826'>Je ne vous en vois point pour cela plus pressée. </l>	
L'EUNUQUE, COMÉDIE.	III 	III	234	THAIS	THAÏS	<l id='827' part='i'>Allons, si tu le veux. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	235	PARMENON	PARMENON	  <l id='827' part='f'>Un mot auparavant. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	236	GNATON	GNATON	<l id='828'>Nous voici, grâce aux dieux, aussi prêts que devant : </l><l id='829'>Je dînerai demain, s'il plaît à la fortune. </l><l id='830'>Fais vite, Parmenon, ta harangue importune. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	237	PARMENON	PARMENON	  <l id='831'>Mon maître, par votre ordre absent de ce séjour, </l><l id='832'>Avecque ce présent vous offre le bonjour. </l><l id='833'>Je ne veux point passer la loi qui m'est prescrite, </l><l id='834'>Ni parler de ses pleurs quand il faut qu'il vous quitte : </l><l id='835'>De vous-même à son mal vous pouvez compatir, </l><l id='836'>Et le croire affligé sans l'avoir vu partir. </l><l id='837'>Faisant un don plus riche, il eût eu plus de joie ; </l><l id='838'>Mais au moins de bon coeur croyez qu'il vous l'envoie. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	238	THRASON	THRASON	<l id='839' part='i'>Le présent peut passer. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	239	THAIS	THAÏS	<l id='839' part='f'>Il me charme en effet. </l><l id='840'>Je ne l'aurais pas cru si beau, ni si bien fait. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	240	PARMENON	PARMENON	  <l id='841'>On l'appelle Doris : et quant à son adresse, </l><l id='842'>En tout ce que l'on doit apprendre à la jeunesse </l><l id='843'>On l'a, dès son jeune âge, instruit et façonné. </l><l id='844'>À quoi que de tout temps il se soit adonné, </l><l id='845'>Soit aux arts libéraux, soit aux jeux d'exercice, </l><l id='846'>A sauter, à lutter, à courir dans la lice, </l><l id='847'>Il a toujours passé pour un des plus adroits. </l><l id='848'>Enfin, permettez-lui de parler quelquefois, </l><l id='849'>Vous l'entendrez bientôt en conter des plus belles ; </l><l id='850'>Il vous entretiendra de cent choses nouvelles. </l><l id='851'>Mon maître cependant n'exige rien de vous : </l><l id='852'>Vous ne le trouverez importun ni jaloux ; </l><l id='853'>Il ne vous contera ni bons mots, ni faits d'armes ; </l><l id='854'>Et vous pourrez, Thaïs, disposer de vos charmes </l><l id='855'>Sans craindre qu'il s'offense et vous tienne en souci, </l><l id='856'>Comme un de vos amants qui n'est pas loin d'ici. </l><l id='857'>Faites entrer chez vous soldats et parasites : </l><l id='858'>Pourvu qu'il puisse rendre à son tour ses visites </l><l id='859'>(J'entends quand vous serez d'humeur ou de loisir), </l><l id='860'>Il se tiendra content par-delà son désir. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	241	THRASON	THRASON	<l id='861'>Si ton maître avait dit ce que tu viens de dire... </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	242	PARMENON	PARMENON	<l id='862'>Comme j'en suis l'auteur, vous n'en faites que rire ? </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	243	THRASON	THRASON	<l id='863'>Dois-je contre un valet employer mon courroux ? </l><l id='864' part='i'>Que t'en semble, Gnaton ? </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	244	GNATON	GNATON	<l id='864' part='f'>Seigneur, épargnez-vous. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	245	THRASON	THRASON	<l id='865'>Je te croirai. Thaïs, ce parleur m'incommode. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	246	GNATON	GNATON	<l id='866'>De vrai, les compliments ne sont plus à la mode ; </l><l id='867' part='i'>Allons. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	247	THAIS	THAÏS	<l id='867' part='m'>Quand on voudra. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	248	THRASON	THRASON	<l id='867' part='f'>Qu'un long discours déplaît ! </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	249	GNATON	GNATON	<l id='868'>Surtout, à mon avis, quand le dîner est prêt. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	250	THAIS	THAÏS	<l id='869'>Du zèle et du présent je lui suis obligée. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	251	PARMENON	PARMENON	<l id='870'>Le don ne vous tient pas vers mon maître engagée ; </l><l id='871'>S'il doit être payé, c'est du zèle sans plus. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	252	GNATON	GNATON	<l id='872'>Remettons à tantôt ces discours superflus ; </l><l id='873'>Il n'est pas maintenant saison de repartie. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	253	THAIS	THAÏS	<l id='874'>Tu me permettras bien d'ordonner à Pythie </l><l id='875'>Que le soin de Pamphile à Doris soit commis. </l>	
L'EUNUQUE, COMÉDIE.	III 	IV	254	GNATON	GNATON	<l id='876'>Faites que Gnaton dîne, et tout vous est permis. </l>	
L'EUNUQUE, COMÉDIE.	III 	V	255	PARMENON	PARMENON	<l id='877'>Pour un entremetteur, on te fait trop attendre : </l><l id='878'>Ce n'est point là le gré que tu pouvais prétendre ; </l><l id='879'>Et si j'avais reçu tel présent par Gnaton </l><l id='880'>Il se verrait à table assis jusqu'au menton. </l><l id='881'>On ne devrait ici rendre aucune visite </l><l id='882'>Sans avoir un billet signé de Parasite ; </l><l id='883'>Il lui faut cependant mettre tout son espoir </l><l id='884'>À courir tout le jour pour déjeuner au soir. </l><l id='885'>Pour moi, je ne crois pas qu'autre chose il attrape, </l><l id='886'>Si ce n'est que son roi le fasse un jour satrape, </l><l id='887'>Ou que, las de courir et battre le pavé, </l><l id='888'>Plus haut que son mérite, il se trouve élevé. </l><l id='889'>Que dis-tu de ces mots ? Ai-je su te le rendre </l>	
L'EUNUQUE, COMÉDIE.	III 	V	256	THRASON	THRASON	<l id='890'>Le coquin veut railler. Gnaton, va nous attendre ; </l><l id='891' part='i'>Je vais prendre Thaïs. </l>	
L'EUNUQUE, COMÉDIE.	III 	V	257	GNATON	GNATON	<l id='891' part='f'>Laissez-moi cet emploi : </l><l id='892'>Un chef doit autrement tenir son quant-à-moi. </l>	
L'EUNUQUE, COMÉDIE.	III 	V	258	THRASON	THRASON	<l id='893'>Adieu donc, Parmenon : tu diras à Phédrie </l><l id='894'>Que Thaïs, pour un temps, trouve bon qu'il l'oublie ; </l><l id='895'>Que pour l'entretenir deux jours me sont assez. </l>	
L'EUNUQUE, COMÉDIE.	III 	V	259	PARMENON	PARMENON	<l id='896'>Ne vous en vantez point avant qu'ils soient passés. </l>	
L'EUNUQUE, COMÉDIE.	III 	VI	260	PARMENON	PARMENON	<l id='897'>Ceci pour notre eunuque assez bien se prépare. </l><l id='898'>Pendant qu'ils dîneront, il faut qu'il se déclare, </l><l id='899'>Prenne l'occasion et ne perde un moment </l><l id='900'>À pousser des soupirs et languir vainement </l><l id='901'>Non que parlant d'amour il rencontre oeuvre faite : </l><l id='902'>Alors qu'on en vient là, toutes ont leur défaite : </l><l id='903'>Tel souvent en a peu qui croit en avoir tout, </l><l id='904'>Et même va bien loin sans aller jusqu'au bout. </l><l id='905'>Que Pamphile d'ailleurs volontiers ne l'écoute, </l><l id='906'>Toute sage qu'elle est, je n'en fais point de doute : </l><l id='907'>C'est le propre du sexe, il veut être flatté, </l><l id='908'>Et se plaît aux effets que produit sa beauté. </l><l id='909'>Puis notre homme a de quoi charmer la plus sévère : </l><l id='910'>Il est jeune, il est beau, toujours prêt à tout faire ; </l><l id='911'>En dit plus qu'on ne veut, sait bien le débiter, </l><l id='912'>Est d'humeur libérale, et donne sans compter. </l><l id='913'>Si par ces qualités d'abord il ne la touche, </l><l id='914'>Le temps, qui peut gagner l'esprit le plus farouche, </l><l id='915'>Ne lui permettra pas d'y faire un long effort, </l><l id='916'>Et ce peu de loisir m'embarrasse très fort : </l><l id='917'>je crains notre vieillard, qu'on attend d'heure en heure. </l><l id='918'>Il n'a jamais aux champs fait si longue demeure ; </l><l id='919'>Quelque charme puissant l'y retient arrêté ; </l><l id='920'>S'il revient une fois, le mystère est gâté. </l><l id='921'>Ô dieux ! C'est fait de nous, le voici qui s'avance ; </l><l id='922'>Je ne sais quel frisson m'annonçait sa présence. </l><l id='923'>Parmenon, cependant que tout seul il discourt, </l><l id='924'>Va te précipiter, ce sera ton plus court ; </l><l id='925'>Qui pourrait toutefois choisir une autre voie ? </l><l id='926'>Le vieillard est plus doux qu'il ne veut qu'on le croie : </l><l id='927'>L'amour pour ses enfants, qu'il laisse à l'abandon, </l><l id='928'>Fait qu'il me reste encor quelque espoir de pardon ; </l><l id='929'>Usons à cet abord d'un peu de complaisance. </l>	, demeuré seul
L'EUNUQUE, COMÉDIE.	III 	VII	261	PARMENON	PARMENON	<l id='930'>Je me plaignais, Monsieur, de votre longue absence. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	262	DAMIS	DAMIS	<l id='931'>En ma maison des champs je trouve un goût exquis, </l><l id='932'>Et ne fis jamais mieux qu'alors que je l'acquis. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	263	PARMENON	PARMENON	<l id='933'>Sophrone et vos enfants sont d'avis tout contraire. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	264	DAMIS	DAMIS	<l id='934'>Les voir changer d'humeur n'est pas ce que j'espère : </l><l id='935'>Bien loin de se réduire au champêtre séjour, </l><l id='936'>Ma femme aime à causer, mon aîné fait l'amour. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	265	PARMENON	PARMENON	<l id='937'>Cette façon d'agir plairait à peu de pères : </l><l id='938'>Quand il s'agit d'amour, presque tous sont sévères ; </l><l id='939'>À cet âge impuissant lorsqu'ils sont arrivés, </l><l id='940'>Ils donnent des conseils qu'ils n'ont point observés. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	266	DAMIS	DAMIS	<l id='941'>Quant à moi, je me rends plus juste et plus commode : </l><l id='942'>Non qu'il faille en tout point que l'on vive à sa mode ; </l><l id='943'>Mais aimer quelque peu ne fut jamais blâmé, </l><l id='944'>Et moi-même autrefois je m'en suis escrimé. </l><l id='945'>Il est vrai que le gain n'en vaut pas la dépense : </l><l id='946'>Aux uns il faut présents, aux autres récompense, </l><l id='947'>Corrompre les valets, et les entretenir ; </l><l id='948'>Mais les dieux m'ont toujours donné pour y fournir. </l><l id='949'>Si je fais peu d'acquêts, que mes fils s'en accusent ; </l><l id='950'>C'est eux, et non pas moi, qu'après tout ils abusent. </l><l id='951'>Ayant connu d'abord mon esprit indulgent, </l><l id='952'>L'aîné va, ce me semble, un peu vite à l'argent ; </l><l id='953'>Des beautés de Thaïs son âme est fort touchée ; </l><l id='954'>Et bien qu'il m'ait tenu cette flamme cachée, </l><l id='955'>J'en sais plus qu'il ne croit, et le souffre aisément : </l><l id='956'>Thaïs vaut qu'on l'estime, à parler franchement ; </l><l id='957'>Peu voudront toutefois qu'elle entre en leur famille : </l><l id='958'>Veuve, on la doit priser un peu moins qu'une fille ; </l><l id='959'>Notre ville est féconde en partis bien meilleurs, </l><l id='960'>Et mon fils, après tout, doit s'adresser ailleurs. </l><l id='961'>Pour un choix plus sortable il faut qu'il se dispose : </l><l id='962'>Je t'en veux, Parmenon, proposer quelque chose. </l><l id='963'>Mais où sont mes enfants ? Je les voudrais bien voir. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	267	PARMENON	PARMENON	<l id='964'>Votre aîné, par malheur, est absent d'hier au soir. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	268	DAMIS	DAMIS	<l id='965'>D'où pourrait provenir un si soudain voyage ? </l><l id='966'>N'est-il point arrivé quelque noise en ménage ? </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	269	PARMENON	PARMENON	<l id='967' part='i'>Je ne sais. </l>	
L'EUNUQUE, COMÉDIE.	III 	VII	270	DAMIS	DAMIS	<l id='967' part='f'>Plût aux dieux que quelque changement </l><l id='968'>Lui fit prendre bientôt un autre sentiment ! </l><l id='969'>Mais comme sans leur aide il ne se peut rien faire, </l><l id='970'>Allons leur de ce pas recommander l'affaire. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	271	CHEREE	CHERÉE	<l id='971'>C'est trop rêver, Pamphile, et mon zèle indiscret </l><l id='972'>Ne saurait plus souffrir cet entretien secret. </l><note type="L">Penser : nom masculin au XVIIème pour « pensée ».</note><l id='973'>Dans quelques doux pensers qu'une âme soit plongée, </l><l id='974'>Souvent elle a besoin d'en être dégagée, </l><l id='975'>Et, lorsqu'on l'abandonne à ce triste plaisir, </l><l id='976'>Elle songe à ses maux avec plus de loisir. </l><l id='977' part='i'>Souffrez donc... </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	272	PAMPHILE	PAMPHILE	<l id='977' part='f'>C'est assez, et ta bonté m'oblige, </l><l id='978'>Quoique le noir chagrin qui sans cesse m'afflige </l><l id='979'>Empêche mon esprit d'en pouvoir profiter. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	273	CHEREE	CHERÉE	<l id='980'>Et qu'auriez-vous, Pamphile, à vous tant attrister ? </l><l id='981'>Vous êtes jeune et belle, et, si je l'ose dire, </l><l id='982'>Ce sont les seuls trésors où toute femme aspire. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	274	PAMPHILE	PAMPHILE	<l id='983'>Je suis jeune, il est vrai ; pour belle, on me le dit : </l><l id='984'>Ce discours près du sexe est toujours en crédit ; </l><l id='985'>Mais quand de pareils dons le Ciel m'aurait comblée, </l><l id='986'>À peine en verrais-tu mon âme moins troublée ; </l><l id='987'>L'objet de mes malheurs me touche beaucoup plus. </l><l id='988'>Les dieux nous vendent cher tous ces biens superflus ; </l><l id='989'>Souvent par mille maux nous en payons l'usure. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	275	CHEREE	CHERÉE	<l id='990'>C'est que l'esprit humain en prend mal la mesure ; </l><l id='991'>Injuste en son estime autant qu'en ses désirs, </l><l id='992'>Il compte les douleurs, sans compter les plaisirs. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	276	PAMPHILE	PAMPHILE	<l id='993'>Ne me crois pas, Doris, d'une âme si légère : </l><l id='994'>Sans amis, sans parents, et partout étrangère, </l><l id='995'>J'ai sujet de rêver, et tu n'en verras point </l><l id='996'>Que le sort obstiné persécute à tel point. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	277	CHEREE	CHERÉE	<l id='997'>Chacun pense le même, et moi comme tout autre ; </l><l id='998'>Le mal d'autrui n'est rien quand nous parlons du nôtre. </l><l id='999'>Vous vous croyez en butte aux plus sensibles coups ; </l><l id='1000'>Je sais tel qui pourrait en dire autant que vous. </l><l id='1001'>Celui dont je vous parle est un autre moi-même ; </l><l id='1002'>Il me ressemble assez, et souffre un mal extrême </l><l id='1003'>Pour certaine beauté qui vous ressemble aussi. </l><l id='1004'>Et qui fuit, comme vous, l'amour et son souci. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	278	PAMPHILE	PAMPHILE	<l id='1005'>Si j'étais cet ami, j'affranchirais mon âme </l><l id='1006'>Des injustes liens de l'objet qui l'enflamme. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	279	CHEREE	CHERÉE	<l id='1007'>Si vous étiez l'objet des voeux qu'il a conçus ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	280	PAMPHILE	PAMPHILE	<l id='1008'>Peut-être qu'à la fin ses voeux seraient reçus. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	281	CHEREE	CHERÉE	<l id='1009'>Qui vous dirait ceci pour préparer votre âme ? </l><l id='1010'>Tout de bon, si quelqu'un vous découvrait sa flamme, </l><l id='1011'>N'étant rien ici-bas qui ne puisse arriver </l><l id='1012'>(J'entends à quelque fin que l'on doive approuver), </l><l id='1013'>Agréeriez-vous son offre ? et votre âme touchée </l><l id='1014'>Prendrait-elle plaisir à s'en voir recherchée ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	282	PAMPHILE	PAMPHILE	<l id='1015'>Selon ce qu'il aurait d'aimable et de parfait. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	283	CHEREE	CHERÉE	<l id='1016'>Je le suppose riche, honnête, assez bien fait, </l><l id='1017'>D'âge au vôtre sortable, enfin tel, à tout prendre </l><l id='1018'>Qu'aux partis les plus hauts il ait droit de prétendre. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	284	PAMPHILE	PAMPHILE	<l id='1019'>J'aime ces qualités dont il serait pourvu ; </l><l id='1020'>Mais, pour en bien parler, il faudrait l'avoir vu. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	285	CHEREE	CHERÉE	<l id='1021'>Vous le voyez, Pamphile, et vous allez connaître </l><l id='1022'>Un feu qui ne peut plus s'empêcher de paraître. </l><l id='1023'>Par un excès d'amour, sous cet habit trompeur </l><l id='1024'>Je me suis pour esclave offert à votre soeur ; </l><l id='1025'>Né libre cependant, on m'appelle Cherée ; </l><l id='1026'>La noblesse des miens ne peut être ignorée : </l><l id='1027'>Peu de partis ici voudraient me refuser ; </l><l id='1028'>Mon zèle est toutefois plus que tout à priser ; </l><l id='1029'>Ne le dédaignez point. Quoi ! Vous fuyez, Pamphile ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	286	PAMPHILE	PAMPHILE	<l id='1030'>Insolent, quitte-moi, ta fourbe est inutile. </l><l id='1031' part='i'>Pythie ! </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	287	CHEREE	CHERÉE	<l id='1031' part='f'>Auparavant, encore un mot ou deux. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	288	PAMPHILE	PAMPHILE	<l id='1032'>Qui t'a fait entreprendre un coup si hasardeux ? </l><l id='1033'>En vain tu fais servir ces honneurs à ta flamme : </l><l id='1034'>L'espoir d'y prendre part n'aveugle point mon âme ; </l><l id='1035'>Le Ciel m'a faite esclave, il est vrai ; mais crois-tu </l><l id='1036'>Que cette qualité répugne à la vertu ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	289	CHEREE	CHERÉE	<l id='1037'>Qui le croirait, Pamphile, après vous avoir vue ? </l><l id='1038'>Les sévères appas dont vous êtes pourvue </l><l id='1039'>Désespèrent les coeurs qu'ils viennent d'enflammer ; </l><l id='1040'>Mais sous le nom d'hymen s'il est permis d'aimer, </l><l id='1041'>Loin de votre pays, esclave et délaissée, </l><l id='1042'>Où pourriez-vous ici porter votre pensée ? </l><l id='1043'>Par là je n'entends point mépriser vos appas : </l><l id='1044'>Le mérite en est grand ; mais l'heur n'y répond pas. </l><l id='1045'>Tant que l'effort des ans en détruise l'empire, </l><l id='1046'>Assez d'amants viendront vous conter leur martyre ; </l><l id='1047'>Assez d'amants aussi, d'un discours mensonger, </l><l id='1048'>Vous offriront un coeur toujours prêt à changer. </l><l id='1049'>Devant que vous soyez à leurs voeux exposée, </l><l id='1050'>Prévenez le dépit de vous voir abusée ; </l><l id='1051'>Faites un choix plus sûr, il vous est important. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	290	PAMPHILE	PAMPHILE	<l id='1052'>Peut-être dans ta foi n'es-tu pas plus constant. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	291	CHEREE	CHERÉE	<l id='1053'>Pamphile ! Croyez-en ces soupirs et ces larmes. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	292	PAMPHILE	PAMPHILE	<l id='1054'>Ah ! cesse d'employer le secours de leurs charmes, </l><l id='1055'>Ôte-moi ta présence, engage ailleurs ta foi ; </l><l id='1056'>Veux-tu rendre mon coeur plus esclave que moi ? </l><l id='1057'>Va, ne réplique point, étouffe ton envie ; </l><l id='1058'>Crains d'attacher tes jours aux malheurs de ma vie ; </l><l id='1059'>Va-t'en, laisse-moi seule et me plaindre et souffrir. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	293	CHEREE	CHERÉE	<l id='1060'>Un sort plus favorable en vos mains vient s'offrir. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	294	PAMPHILE	PAMPHILE	<l id='1061'>Ce n'est point l'intérêt qui me rendra facile ; </l><l id='1062'>Et si je cède... hélas ! achève pour Pamphile. </l><l id='1063'>Que sert de m'expliquer ? Tu lis dedans mon sein. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	295	CHEREE	CHERÉE	<l id='1064'>Et que rencontrez-vous d'injuste en ce dessein ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	296	PAMPHILE	PAMPHILE	<l id='1065'>Je ne sais, je crains tout, je suis irrésolue ; </l><l id='1066'>Va briguer quelque voix sur mon coeur absolue. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	297	CHEREE	CHERÉE	<l id='1067'>Que je tienne de vous l'espoir d'un si grand bien ! </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	298	PAMPHILE	PAMPHILE	<l id='1068'>Sans l'aveu de Thaïs je ne te promets rien ; </l><l id='1069'>Elle a sur mes désirs une entière puissance : </l><l id='1070'>Ce que j'aurais aux miens rendu d'obéissance, </l><l id='1071'>Je le dois à ses soins, par qui j'espère enfin </l><l id='1072'>Retrouver mes parents, et changer de destin. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	299	CHEREE	CHERÉE	<l id='1073'>Pamphile, songez-y, la chose est importante ; </l><l id='1074'>Et puisqu'en vos malheurs un moyen se présente, </l><l id='1075'>Ne le rejetez pas : il est en votre main. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	300	PAMPHILE	PAMPHILE	<l id='1076'>Qui me peut garantir ce discours incertain ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	301	CHEREE	CHERÉE	<l id='1077' part='i'>Moi-même. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	302	PAMPHILE	PAMPHILE	<l id='1077' part='f'>Un tel garant n'assure point mon âme : </l><l id='1078'>Quand vous voulez montrer l'effet de votre flamme, </l><l id='1079'>Un parent, un tuteur, un ami bien souvent, </l><l id='1080'>Font que de tels projets il ne sort que du vent ; </l><l id='1081'>Quelquefois, pour changer, ils vous servent d'excuse. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	303	CHEREE	CHERÉE	<l id='1082'>Contre ces lâchetés, dont chacun nous accuse, </l><l id='1083'>Je n'oppose qu'un mot : dans trois jours au plus tard, </l><l id='1084'>Si l'effet ne s'en voit ou d'une ou d'autre part, </l><l id='1085'>Vous pourrez m'accuser de parjure et de feinte ; </l><l id='1086'>Mais aussi jusque-là suspendez votre crainte, </l><l id='1087'>Et faites de mes voeux un meilleur jugement. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	304	PAMPHILE	PAMPHILE	<l id='1088'>Le terme n'est pas long, j'y consens aisément. </l><l id='1089'>Mais je vous interdis cependant ma présence, </l><l id='1090'>Comme un juste moyen d'expier votre offense. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	305	CHEREE	CHERÉE	<l id='1091'>L'arrêt est rigoureux, le crime étant léger : </l><l id='1092'>J'obéirai pourtant ; mais, pour m'encourager, </l><l id='1093'>Adoucissez la peine à ma ruse imposée : </l><l id='1094'>Cette faveur m'importe, et vous est fort aisée. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	306	PAMPHILE	PAMPHILE	<l id='1095' part='i'>Que me demandez-vous ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	307	CHEREE	CHERÉE	<l id='1095' part='f'>Pour m'élever aux cieux, </l><l id='1096'>Il ne faut qu'un aveu de la bouche ou des yeux. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	308	PAMPHILE	PAMPHILE	<l id='1097'>Hé bien, je vous l'accorde ; est-ce assez vous complaire ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	309	CHEREE	CHERÉE	<l id='1098'>Je partirai content après un tel salaire ; </l><l id='1099'>Cependant joindrez-vous vos voeux à mon transport ? </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	310	PAMPHILE	PAMPHILE	<l id='1100'>Qu'il ne tienne à cela que tout n'aille à bon port ! </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	311	CHEREE	CHERÉE	<l id='1101'>Que je jure en vos mains une amour éternelle ! </l>	, baisant la main de Pamphile
L'EUNUQUE, COMÉDIE.	IV 	I	312	PAMPHILE	PAMPHILE	<l id='1102'>Je trouve du serment la mode un peu nouvelle. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	313	CHEREE	CHERÉE	<l id='1103'>Ne blâmez point l'excès où mon zèle est tombé. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	314	PAMPHILE	PAMPHILE	<l id='1104'>Il lui faut bien donner ce qu'il m'a dérobé. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	315	CHEREE	CHERÉE	<l id='1105'>Ah ! dieux ! quelles douceurs où mon âme se noie ! </l><l id='1106'>Soulagé du tournent, je me meurs de la joie ; </l><l id='1107'>Au prix de vos baisers tout me semble commun : </l><l id='1108'>Pamphile, seulement encor la moitié d'un. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	316	PAMPHILE	PAMPHILE	<l id='1109'>Vous en pourriez mourir, et j'aime votre vie. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	317	CHEREE	CHERÉE	<l id='1110'>L'hymen saura bientôt en combler mon envie, </l><l id='1111'>Pour un que vous m'avez aujourd'hui retenu. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	318	PAMPHILE	PAMPHILE	<l id='1112'>Aussi n'en meurt-on plus quand ce temps est venu. </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	319	CHEREE	CHERÉE	<l id='1113'>Si jamais envers vous je change de pensée, </l><l id='1114'>Me punissent les dieux d'une mort avancée ! </l>	
L'EUNUQUE, COMÉDIE.	IV 	I	320	PAMPHILE	PAMPHILE	<l id='1115' part='i'>Vous promettez beaucoup. </l>	
