piece	acte	scene	replique	id	nom	texte	didascalie
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	202	AGNES	AGNÈS	<l id="569">Oh tant ! Il me prenait et les mains et les bras,</l><l id="570">Et de me les baiser il n'était jamais las.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	203	ARNOLPHE	ARNOLPHE	<didascalie>La voyant interdite.</didascalie><l id="572" part="i">Ouf !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	204	AGNES	AGNÈS	<l id="572" part="m">Hé ! Il m'a...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	205	ARNOLPHE	ARNOLPHE	<l id="572" part="m">Quoi ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	206	AGNES	AGNÈS	<l id="572" part="m">Pris...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	207	ARNOLPHE	ARNOLPHE	<l id="572" part="m">Euh !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	208	AGNES	AGNÈS	<note type="C">Voir le commentaire du « Le » dans le portrait du Peintre de Bousault, v.228-257.</note><l id="572" part="m">Le...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	209	ARNOLPHE	ARNOLPHE	<l id="572" part="m">Plaît-il ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	210	AGNES	AGNÈS	<l id="572" part="f">Je n'ose,</l><l id="573">Et vous vous fâcherez peut-être contre moi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	211	ARNOLPHE	ARNOLPHE	<l id="574" part="i">Non.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	212	AGNES	AGNÈS	<l id="574" part="m">Si fait.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	213	ARNOLPHE	ARNOLPHE	<l id="574" part="m">Mon Dieu, non !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	214	AGNES	AGNÈS	<l id="574" part="f">Jurez donc votre foi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	215	ARNOLPHE	ARNOLPHE	<l id="575" part="i">Ma foi, soit.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	216	AGNES	AGNÈS	<l id="575" part="f">Il m'a pris... Vous serez en colère.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	217	ARNOLPHE	ARNOLPHE	<l id="576" part="i">Non.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	218	AGNES	AGNÈS	<l id="576" part="m">Si.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	219	ARNOLPHE	ARNOLPHE	<l id="576" part="f">Non, non, non, non. Diantre, que de mystère !</l><l id="577" part="i">Qu'est-ce qu'il vous a pris ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	220	AGNES	AGNÈS	<l id="577" part="m">Il...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	221	ARNOLPHE	ARNOLPHE	<l id="577" part="f">Je souffre en damné.</l>	, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	222	AGNES	AGNÈS	<l id="578">Il m'a pris le ruban que vous m'aviez donné.</l><l id="579">À vous dire le vrai, je n'ai pu m'en défendre.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	223	ARNOLPHE	ARNOLPHE	<l id="580">Passe pour le ruban. Mais je voulais apprendre</l><l id="581">S'il ne vous a rien fait que vous baiser les bras.</l>	, reprenant haleine
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	224	AGNES	AGNÈS	<l id="582" part="i">Comment ? Est-ce qu'on fait d'autres choses ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	225	ARNOLPHE	ARNOLPHE	<l id="582" part="f">Non pas.</l><l id="583">Mais pour guérir du mal qu'il dit qui le possède,</l><l id="584">N'a-t-il point exigé de vous d'autre remède ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	226	AGNES	AGNÈS	<l id="585">Non. Vous pouvez juger, s'il en eût demandé,</l><l id="586">Que pour le secourir j'aurais tout accordé.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	227	ARNOLPHE	ARNOLPHE	<didascalie>Haut.</didascalie><l id="589">Chut. De votre innocence, Agnès, c'est un effet.</l><l id="590">Je ne vous en dis mot : ce qui s'est fait est fait.</l><l id="591">Je sais qu'en vous flattant le galant ne désire</l><l id="592">Que de vous abuser, et puis après s'en rire.</l>	, bas, à part
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	228	AGNES	AGNÈS	<l id="593">Oh ! Point : il me l'a dit plus de vingt fois à moi.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	229	ARNOLPHE	ARNOLPHE	<l id="594">Ah ! Vous ne savez pas ce que c'est que sa foi.</l><l id="595">Mais enfin apprenez qu'accepter des cassettes,</l><note type="L">Sornettes : Discours vain et vague qui ne persuade point, ou qui choque, et importune. [F]</note><l id="596">Et de ces beaux blondins écouter les sornettes,</l><l id="597">Que se laisser par eux, à force de langueur,</l><l id="598">Baiser ainsi les mains et chatouiller le coeur,</l><l id="599">Est un péché mortel des plus gros qu'il se fasse.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	230	AGNES	AGNÈS	<l id="600">Un péché, dites-vous ? Et la raison, de grâce ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	231	ARNOLPHE	ARNOLPHE	<l id="601">La raison ? La raison est l'arrêt prononcé</l><l id="602">Que par ces actions le ciel est courroucé.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	232	AGNES	AGNÈS	<l id="603">Courroucé ! Mais pourquoi faut-il qu'il s'en courrouce ?</l><l id="604">C'est une chose, hélas ! Si plaisante et si douce !</l><l id="605">J'admire quelle joie on goûte à tout cela,</l><l id="606">Et je ne savais point encore ces choses-là.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	233	ARNOLPHE	ARNOLPHE	<l id="607">Oui, c'est un grand plaisir que toutes ces tendresses,</l><l id="608">Ces propos si gentils et ces douces caresses ;</l><l id="609">Mais il faut le goûter en toute honnêteté</l><l id="610">Et qu'en se mariant le crime en soit ôté.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	234	AGNES	AGNÈS	<l id="611">N'est-ce plus un péché lorsque l'on se marie ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	235	ARNOLPHE	ARNOLPHE	<l id="612" part="i">Non.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	236	AGNES	AGNÈS	<l id="612" part="f">Mariez-moi donc promptement, je vous prie.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	237	ARNOLPHE	ARNOLPHE	<l id="613">Si vous le souhaitez, je le souhaite aussi,</l><l id="614">Et pour vous marier on me revoit ici.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	238	AGNES	AGNÈS	<l id="615" part="i">Est-il possible ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	239	ARNOLPHE	ARNOLPHE	<l id="615" part="m">Oui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	240	AGNES	AGNÈS	<l id="615" part="f">Que vous me ferez aise !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	241	ARNOLPHE	ARNOLPHE	<l id="616">Oui, je ne doute point que l'hymen ne vous plaise.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	242	AGNES	AGNÈS	<l id="617" part="i">Vous nous voulez, nous deux...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	243	ARNOLPHE	ARNOLPHE	<l id="617" part="f">Rien de plus assuré.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	244	AGNES	AGNÈS	<l id="618">Que, si cela se fait, je vous caresserai !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	245	ARNOLPHE	ARNOLPHE	<l id="619">Hé ! La chose sera de ma part réciproque.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	246	AGNES	AGNÈS	<l id="620">Je ne reconnais point, pour moi, quand on se moque.</l><l id="621" part="i">Parlez-vous tout de bon ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	247	ARNOLPHE	ARNOLPHE	<l id="621" part="f">Oui, vous le pourrez voir.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	248	AGNES	AGNÈS	<l id="622" part="i">Nous serons mariés ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	249	ARNOLPHE	ARNOLPHE	<l id="622" part="m">Oui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	250	AGNES	AGNÈS	<l id="622" part="m">Mais quand ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	251	ARNOLPHE	ARNOLPHE	<l id="622" part="f">Dès ce soir.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	252	AGNES	AGNÈS	<l id="623" part="i">Dès ce soir ?</l>	, riant
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	253	ARNOLPHE	ARNOLPHE	<l id="623" part="f">Dès ce soir. Cela vous fait donc rire ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	254	AGNES	AGNÈS	<l id="624" part="i">Oui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	255	ARNOLPHE	ARNOLPHE	<l id="624" part="f">Vous voir bien contente est ce que je désire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	256	AGNES	AGNÈS	<l id="625">Hélas ! Que je vous ai grande obligation,</l><l id="626">Et qu'avec lui j'aurai de satisfaction !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	257	ARNOLPHE	ARNOLPHE	<l id="627" part="i">Avec qui ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	258	AGNES	AGNÈS	<l id="627" part="m">Avec..., là.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	259	ARNOLPHE	ARNOLPHE	<l id="627" part="f">Là... : là n'est pas mon compte.</l><l id="628">À choisir un mari vous êtes un peu prompte.</l><l id="629">C'est un autre, en un mot, que je vous tiens tout prêt,</l><l id="630">Et quant au monsieur, là. Je prétends, s'il vous plaît,</l><l id="631">Dût le mettre au tombeau le mal dont il vous berce,</l><l id="632">Qu'avec lui désormais vous rompiez tout commerce ;</l><l id="633">Que, venant au logis, pour votre compliment</l><l id="634">Vous lui fermiez au nez la porte honnêtement ;</l><l id="635">Et lui jetant, s'il heurte, un grès par la fenêtre,</l><l id="636">L'obligiez tout de bon à ne plus y paraître.</l><l id="637">M'entendez-vous, Agnès ? Moi, caché dans un coin,</l><l id="638">De votre procédé je serai le témoin.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	260	AGNES	AGNÈS	<l id="639" part="i">Las ! Il est si bien fait ! C'est...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	261	ARNOLPHE	ARNOLPHE	<l id="639" part="f">Ah ! Que de langage !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	262	AGNES	AGNÈS	<l id="640" part="i">Je n'aurai pas le coeur...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	263	ARNOLPHE	ARNOLPHE	<l id="640" part="f">Point de bruit davantage.</l><l id="641" part="i">Montez là-haut.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	264	AGNES	AGNÈS	<l id="641" part="m">Mais quoi ? Voulez-vous... ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	II	VI	265	ARNOLPHE	ARNOLPHE	<l id="641" part="f">C'est assez.</l><l id="642">Je suis maître, je parle : allez, obéissez.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	I	266	ARNOLPHE	ARNOLPHE	<didascalie>À Gerogette et à Alain.</didascalie><l id="665">Un siège au frais ici. Vous, si jamais en rien...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	I	267	GEORGETTE	GEORGETTE	<l id="666">De toutes vos leçons nous nous souviendrons bien.</l><l id="667">Cet autre monsieur là nous en faisait accroire ;</l><l id="668" part="i">Mais...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	I	268	ALAIN	ALAIN	<l id="668" part="f">S'il entre jamais, je veux jamais ne boire.</l><l id="669">Aussi bien est-ce un sot : il nous a l'autre fois</l><l id="670">Donné deux écus d'or qui n'étaient pas de poids.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	I	269	ARNOLPHE	ARNOLPHE	<l id="671">Ayez donc pour souper tout ce que je désire ;</l><l id="672">Et pour notre contrat, comme je viens de dire,</l><l id="673">Faites venir ici, l'un ou l'autre, au retour,</l><l id="674">Le notaire qui loge au coin de ce carrefour.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	II	270	ARNOLPHE	ARNOLPHE	<didascalie>Mettant le doigt sur son front.</didascalie><l id="677">Là, regardez-moi là durant cet entretien,</l><l id="678">Et jusqu'au moindre mot imprimez-le-vous bien.</l><l id="679">Je vous épouse, Agnès ; et cent fois la journée</l><l id="680">Vous devez bénir l'heur de votre destinée,</l><l id="681">Contempler la bassesse où vous avez été,</l><l id="682">Et dans le même temps admirer ma bonté,</l><l id="683">Qui de ce vil état de pauvre villageoise</l><l id="684">Vous fait monter au rang d'honorable bourgeoise</l><l id="685">Et jouir de la couche et des embrassements</l><l id="686">D'un homme qui fuyait tous ces engagements,</l><l id="687">Et dont à vingt partis, fort capables de plaire,</l><l id="688">Le coeur a refusé l'honneur qu'il vous veut faire.</l><l id="689">Vous devez toujours, dis-je, avoir devant les yeux</l><l id="690">Le peu que vous étiez sans ce noeud glorieux,</l><l id="691">Afin que cet objet d'autant mieux vous instruise</l><l id="692">À mériter l'état où je vous aurai mise,</l><l id="693">À toujours vous connaître, et faire qu'à jamais</l><l id="694">Je puisse me louer de l'acte que je fais.</l><l id="695">Le mariage, Agnès, n'est pas un badinage :</l><l id="696">À d'austères devoirs le rang de femme engage,</l><l id="697">Et vous n'y montez pas, à ce que je prétends,</l><l id="698">Pour être libertine et prendre du bon temps.</l><l id="699">Votre sexe n'est là que pour la dépendance :</l><l id="700">Du côté de la barbe est la toute-puissance.</l><l id="701">Bien qu'on soit deux moitiés de la société,</l><l id="702">Ces deux moitiés pourtant n'ont point d'égalité :</l><l id="703">L'une est moitié suprême et l'autre subalterne ;</l><l id="704">L'une en tout est soumise à l'autre qui gouverne ;</l><l id="705">Et ce que le soldat, dans son devoir instruit,</l><l id="706">Montre d'obéissance au chef qui le conduit,</l><l id="707">Le valet à son maître, un enfant à son père,</l><l id="708">À son supérieur le moindre petit frère,</l><l id="709">N'approche point encore de la docilité,</l><l id="710">Et de l'obéissance, et de l'humilité,</l><l id="711">Et du profond respect où la femme doit être</l><l id="712">Pour son mari, son chef, son seigneur et son maître.</l><l id="713">Lorsqu'il jette sur elle un regard sérieux,</l><l id="714">Son devoir aussitôt est de baisser les yeux,</l><l id="715">Et de n'oser jamais le regarder en face</l><l id="716">Que quand d'un doux regard il lui veut faire grâce.</l><l id="717">C'est ce qu'entendent mal les femmes d'aujourd'hui ;</l><l id="718">Mais ne vous gâtez pas sur l'exemple d'autrui.</l><l id="719">Gardez-vous d'imiter ces coquettes vilaines</l><l id="720">Dont par toute la ville on chante les fredaines,</l><l id="721">Et de vous laisser prendre aux assauts du malin,</l><l id="722">C'est-à-dire d'ouïr aucun jeune blondin.</l><l id="723">Songez qu'en vous faisant moitié de ma personne,</l><l id="724">C'est mon honneur, Agnès, que je vous abandonne ;</l><l id="725">Que cet honneur est tendre et se blesse de peu ;</l><l id="726">Que sur un tel sujet il ne faut point de jeu ;</l><l id="727">Et qu'il est aux enfers des chaudières bouillantes</l><l id="728">Où l'on plonge à jamais les femmes mal vivantes.</l><l id="729">Ce que je vous dis là ne sont pas des chansons ;</l><l id="730">Et vous devez du coeur dévorer ces leçons.</l><l id="731">Si votre âme les suit, et fuit d'être coquette,</l><l id="732">Elle sera toujours, comme un lis, blanche et nette ;</l><l id="733">Mais s'il faut qu'à l'honneur elle fasse un faux bond,</l><l id="734">Elle deviendra lors noire comme un charbon ;</l><l id="735">Vous paraîtrez à tous un objet effroyable,</l><l id="736">Et vous irez un jour, vrai partage du diable,</l><l id="737">Bouillir dans les enfers à toute éternité :</l><l id="738">Dont vous veuille garder la céleste bonté !</l><l id="739">Faites la révérence. Ainsi qu'une novice</l><l id="740">Par coeur dans le couvent doit savoir son office,</l><l id="741">Entrant au mariage il en faut faire autant ;</l><l id="742">Et voici dans ma poche un écrit important</l><didascalie>Il se lève.</didascalie><l id="743">Qui vous enseignera l'office de la femme.</l><l id="744">J'en ignore l'auteur, mais c'est quelque bonne âme ;</l><l id="745">Et je veux que ce soit votre unique entretien.</l><l id="746">Tenez. Voyons un peu si vous le lirez bien.</l>	, assis
L'ÉCOLE DES FEMMES, COMÉDIE.	III	II	271	AGNES	AGNÈS lit	Les maximes du mariage ou les devoirs de la femme mariée, avec son exercice journalier.I. MAXIME.<l id="747">Celle qu'un lien honnête</l><l id="748">Fait entrer au lit d'autrui,</l><l id="749">Doit se mettre dans la tête,</l><l id="750">Malgré le train d'aujourd'hui,</l><l id="751">Que l'homme qui la prend, ne la prend que pour lui.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	II	272	ARNOLPHE	ARNOLPHE	<l id="752">Je vous expliquerai ce que cela veut dire ;</l><l id="753">Mais pour l'heure présente il ne faut rien que lire.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	II	273	AGNES	AGNÈS	II. MAXIME.<l id="754">Elle ne se doit parer</l><l id="755">Qu'autant que peut désirer</l><l id="756">Le mari qui la possède :</l><l id="757">C'est lui que touche seul le soin de sa beauté ;</l><l id="758">Et pour rien doit être compté</l><l id="759">Que les autres la trouvent laide.</l>III. MAXIME.<l id="760">Loin ces études d'oeillades,</l><l id="761">Ces eaux, ces blancs, ces pommades,</l><l id="762">Et mille ingrédients qui font des teints fleuris :</l><l id="763">À l'honneur tous les jours ce sont drogues mortelles ;</l><l id="764">Et les soins de paraître belles</l><l id="765">Se prennent peu pour les maris.</l>IV. MAXIME.<l id="766">Sous sa coiffe, en sortant, comme l'honneur l'ordonne,</l><l id="767">Il faut que de ses yeux elle étouffe les coups ;</l><l id="768">Car pour bien plaire à son époux,</l><l id="769">Elle ne doit plaire à personne.</l>V. MAXIME.<l id="770">Hors ceux dont au mari la visite se rend,</l><l id="771">La bonne règle défend</l><l id="772">De recevoir aucune âme :</l><l id="773">Ceux qui, de galante humeur,</l><l id="774">N'ont affaire qu'à madame,</l><l id="775">N'accommodent pas monsieur.</l>VI. MAXIME.<l id="776">Il faut des présents des hommes</l><l id="777">Qu'elle se défende bien ;</l><l id="778">Car dans le siècle où nous sommes,</l><l id="779">On ne donne rien pour rien.</l>VII. MAXIME.<l id="780">Dans ses meubles, dût-elle en avoir de l'ennui,</l><l id="781">Il ne faut écritoire, encre, papier, ni plumes :</l><l id="782">Le mari doit, dans les bonnes coutumes,</l><l id="783">Écrire tout ce qui s'écrit chez lui.</l>VIII. MAXIME.<l id="784">Ces sociétés déréglées</l><l id="785">Qu'on nomme belles assemblées</l><l id="786">Des femmes tous les jours corrompent les esprits :</l><l id="787">En bonne politique on les doit interdire ;</l><l id="788">Car c'est là que l'on conspire</l><l id="789">Contre les pauvres maris.</l>IX. MAXIME.<l id="790">Toute femme qui veut à l'honneur se vouer</l><l id="791">Doit se défendre de jouer,</l><l id="792">Comme d'une chose funeste :</l><l id="793">Car le jeu, fort décevant,</l><l id="794">Pousse une femme souvent</l><l id="795">À jouer de tout son reste.</l>X. MAXIME.<l id="796">Des promenades du temps,</l><l id="797">Ou repas qu'on donne aux champs,</l><l id="798">Il ne faut point qu'elle essaye :</l><l id="799">Selon les prudents cerveaux,</l><l id="800">Le mari, dans ces cadeaux,</l><l id="801">Est toujours celui qui paye.</l>XI. MAXIME...	 poursuit
L'ÉCOLE DES FEMMES, COMÉDIE.	III	II	274	ARNOLPHE	ARNOLPHE	<l id="802">Vous achèverez seule ; et, pas à pas, tantôt</l><l id="803">Je vous expliquerai ces choses comme il faut.</l><l id="804">Je me suis souvenu d'une petite affaire :</l><l id="805">Je n'ai qu'un mot à dire, et ne tarderai guère.</l><l id="806">Rentrez, et conservez ce livre chèrement.</l><l id="807">Si le notaire vient, qu'il m'attende un moment.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	275	HORACE	HORACE	<l id="844">Je reviens de chez vous, et le destin me montre</l><l id="845">Qu'il n'a pas résolu que je vous y rencontre.</l><l id="846">Mais j'irai tant de fois, qu'enfin quelque moment...</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	276	ARNOLPHE	ARNOLPHE	<didascalie>Il se couvre.</didascalie><l id="852">Mettons donc sans façons. Hé bien ! Vos amourettes ?</l><l id="853">Puis-je, seigneur Horace, apprendre où vous en êtes ?</l><l id="854">J'étais tantôt distrait par quelque vision ;</l><l id="855">Mais depuis là-dessus j'ai fait réflexion :</l><l id="856">De vos premiers progrès j'admire la vitesse,</l><l id="857">Et dans l'évènement mon âme s'intéresse.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	277	HORACE	HORACE	<l id="858">Ma foi, depuis qu'à vous s'est découvert mon coeur,</l><l id="859">Il est à mon amour arrivé du malheur.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	278	ARNOLPHE	ARNOLPHE	<l id="860" part="i">Oh ! Oh ! Comment cela ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	279	HORACE	HORACE	<l id="860" part="f">La fortune cruelle</l><l id="861">A ramené des champs le patron de la belle.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	280	ARNOLPHE	ARNOLPHE	<l id="862" part="i">Quel malheur !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	281	HORACE	HORACE	<l id="862" part="f">Et de plus, à mon très grand regret,</l><l id="863">Il a su de nous deux le commerce secret.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	282	ARNOLPHE	ARNOLPHE	<l id="864">D'où, diantre, a-t-il sitôt appris cette aventure ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	283	HORACE	HORACE	<l id="865">Je ne sais ; mais enfin c'est une chose sûre.</l><l id="866">Je pensais aller rendre, à mon heure à peu près,</l><l id="867">Ma petite visite à ses jeunes attraits,</l><l id="868">Lorsque, changeant pour moi de ton et de visage,</l><l id="869">Et servante et valet m'ont bouché le passage,</l><l id="870">Et d'un "retirez-vous, vous nous importunez",</l><l id="871">M'ont assez rudement fermé la porte au nez.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	284	ARNOLPHE	ARNOLPHE	<l id="872" part="i">La porte au nez !</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	285	HORACE	HORACE	<l id="872" part="m">Au nez.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	286	ARNOLPHE	ARNOLPHE	<l id="872" part="f">La chose est un peu forte.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	287	HORACE	HORACE	<l id="873">J'ai voulu leur parler au travers de la porte ;</l><l id="874">Mais à Tous mes propos ce qu'ils ont répondu,</l><l id="875">C'est : "Vous n'entrerez point, Monsieur l'a défendu."</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	288	ARNOLPHE	ARNOLPHE	<l id="876" part="i">Ils n'ont donc point ouvert ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	289	HORACE	HORACE	<l id="876" part="f">Non. Et de la fenêtre</l><l id="877">Agnès m'a confirmé le retour de ce maître,</l><l id="878">En me chassant de là d'un ton plein de fierté,</l><l id="879">Accompagné d'un grès que sa main a jeté.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	290	ARNOLPHE	ARNOLPHE	<l id="880" part="i">Comment d'un grès ?</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	291	HORACE	HORACE	<l id="880" part="f">D'un grès de taille non petite,</l><l id="881">Dont on a par ses mains régalé ma visite.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	292	ARNOLPHE	ARNOLPHE	<l id="882">Diantre ! Ce ne sont pas des prunes que cela !</l><l id="883">Et je trouve fâcheux l'état où vous voilà.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	293	HORACE	HORACE	<l id="884">Il est vrai, je suis mal par ce retour funeste.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	294	ARNOLPHE	ARNOLPHE	<l id="885">Certes, j'en suis fâché pour vous, je vous proteste.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	295	HORACE	HORACE	<l id="886" part="i">Cet homme me rompt tout.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	296	ARNOLPHE	ARNOLPHE	<l id="886" part="f">Oui. Mais cela n'est rien ;</l><l id="887">Et de vous raccrocher vous trouverez moyen.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	297	HORACE	HORACE	<l id="888">Il faut bien essayer, par quelque intelligence,</l><l id="889">De vaincre du jaloux l'exacte vigilance.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	298	ARNOLPHE	ARNOLPHE	<l id="890">Cela vous est facile. Et la fille, après tout,</l><l id="891" part="i">Vous aime.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	299	HORACE	HORACE	<l id="891" part="m">Assurément.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	300	ARNOLPHE	ARNOLPHE	<l id="891" part="f">Vous en viendrez à bout.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	301	HORACE	HORACE	<l id="892" part="i">Je l'espère.</l>	
L'ÉCOLE DES FEMMES, COMÉDIE.	III	IV	302	ARNOLPHE	ARNOLPHE	<l id="892" part="f">Le grès vous a mis en déroute ;</l><l id="893" part="i">Mais cela ne doit pas vous étonner.</l>	
