piece	div1_nom	div1_num	div2_nom	div2_num	pos	CHRYSALDE	ARNOLPHE	GEORGETTE	ALAIN	AGNÈS	HORACE	GORGETTE	NOTAIRE	ENRIQUE	ORONTE
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE IV	4	SCÈNE IX	27	409	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE IV	4	SCÈNE IX	27	410	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE IV	4	SCÈNE IX	27	411	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE IV	4	SCÈNE IX	27	412	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE PREMIÈRE	28	413	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE PREMIÈRE	28	414	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE PREMIÈRE	28	415	0	1	1	1	0	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	416	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	417	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	418	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	419	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	420	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	421	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	422	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	423	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	424	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	425	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	426	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	427	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	428	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE II	29	429	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	430	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	431	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	432	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	433	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	434	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	435	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	436	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	437	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	438	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	439	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	440	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	441	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	442	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	443	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	444	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	445	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	446	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	447	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE III	30	448	0	1	0	0	1	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	449	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	450	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	451	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	452	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	453	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	454	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	455	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	456	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	457	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	458	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	459	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	460	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	461	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	462	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	463	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	464	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	465	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	466	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	467	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	468	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	469	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	470	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	471	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	472	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	473	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	474	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	475	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	476	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	477	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	478	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	479	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	480	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	481	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	482	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	483	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	484	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	485	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	486	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	487	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	488	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	489	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	490	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	491	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	492	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IV	31	493	0	1	0	0	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE V	32	494	0	1	0	1	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE V	32	495	0	1	0	1	1	0	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	496	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	497	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	498	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	499	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	500	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	501	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VI	33	502	0	1	0	0	0	1	0	0	0	0
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	503	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	504	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	505	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	506	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	507	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	508	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	509	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	510	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	511	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	512	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	513	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	514	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	515	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	516	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	517	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	518	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	519	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	520	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	521	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	522	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	523	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	524	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	525	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	526	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VII	34	527	1	1	0	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VIII	35	528	1	1	1	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VIII	35	529	1	1	1	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VIII	35	530	1	1	1	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VIII	35	531	1	1	1	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE VIII	35	532	1	1	1	0	0	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	533	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	534	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	535	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	536	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	537	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	538	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	539	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	540	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	541	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	542	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	543	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	544	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	545	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	546	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	547	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	548	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	549	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	550	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	551	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	552	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	553	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	554	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	555	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE IX	36	556	1	1	1	1	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE X	37	557	1	0	0	0	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE X	37	558	1	0	0	0	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE X	37	559	1	0	0	0	1	1	0	0	1	1
L'ÉCOLE DES FEMMES, COMÉDIE.	ACTE V	5	SCÈNE X	37	560	1	0	0	0	1	1	0	0	1	1
